Username,Tweet,Date posted,Label
@Tootsie Whoopsie's Life,"@dennikeun Wow, yamanin. Sa dilim ka titira waiting for thousands of years to be dug out.",11/03/24,0
@Hukbong Tagasulong 🤎⏩☝️,"🦇✨ “Pagsapit ng dilim, magkita tayo diyaan sa inyo…” 🦇✨

Magiliw, brace yourselves for a night of sipsipan! Here’s a thread of spine-tingling activities prepared by our passionate fanbases

Do LETR4 and let’s resurrect @Official_ALAMAT “Aswang” in the charts! https://t.co/mPOzScqSZp",10/31/24,0
@kissmarky 💋,"Nokturno is another of Nadine Lustre’s imprint on Philippine horror. Actingwise ang galing Nadine, Eula and the rest of the cast walang tapon. Ganda ng concept pero parang hindi lang na explain baket may ganong sumpa. Decent scares in fairness pero ang dilim ng movie. https://t.co/yKPtqrnWGV",11/01/24,0
@__shantaLllllll,"I remember this day na nasa lugar ako ng walang wifi, using data tiniis ko ang dilim at lamok sa labas mapanood lang talaga ang pagkapanalo nila, I even cried when bebe announced  as the winner 😭look at them now shining and keep making they're names known to the world.",10/31/24,0
@Mlet⚔️🦋,"Papahuli ba ang  #LoveIsSweet sa OPM playlist ko?💕Yakap Sa Dilim by Apo Hiking Society, syempre for my fave lovebirds Yuan Shuai and Jiang Jun🥰🥰🥰 #BaiLu #LuoYunxi https://t.co/kyHSYshQQ3",10/27/24,0
@Violet Kim RIIZE IS SEVEN,@xxgons HALAAAA OMG ATIIH SORRRRY 😭😭😭😭😭💜💜💜💜 YUNG FEELS KO NGAYON 😭🥹💜Blessing in disguise indeeed. Ito yung light sa dilim sa buhay ko ngaun 😭🥹💜💜💜 (OA na eme 😭🥹💜) thankkk u po agadddd talagaaa 🥹😭💜. I WILL NEVER FORGET THIS DAY EVER PU😭😭😭😭,11/02/24,0
@max,"Nokturno (2024) is so bad😭☠️ang dilim, walang point yung plot, ang corny ng concept🫨bad ending too",11/02/24,0
@Samy Robles 🏵️💐🌷🌸🌹🌺🌻🌼,Umuwi ako midnight after Studio ganap last Saturday sobra dilim like walang ilaw yung mga dinaanan ng Bus at nung nasa terminal na lang ako nakakita ilaw kahit ganito yung byahe Baby Girl I will always be there for you yung pagmamahal ko for you ang nagiging gabay ko sa byahe.,10/29/24,0
"@♚ 𝕿he 𝖂icked 𝕸onarch, 𝕿rzy.","@ITSLIMIT7ESS ㅤ

          ⭑🕸 ⨾ 𝕷IMITLESS, ⩩TRZY ✶ The lights went back on and TRZY had this wicked smile on his face, pointing at the sky, standing up from their crouching position “Pagsapit ng dilim,” He strides at the center, claiming the spot as they start their choreography.

ㅤㅤ",10/26/24,0
@Anne R 🇵🇭 🇳🇴,@itzryugirl Si Kim lang talaga nakita mo ha! Pag-aralan mo paano maging masaya para sa iba para maging happy ka din. Tingin ko kasi ang lungkot mo parang ang dilim ng life mo. Nakakapagpailaw po ang pagiging positive. Enjoy your day po 🌸,10/26/24,0
@Gracy ni Xiumin 🩵❄️,This one also. Yung kunwaring nakitawa pa siya pero deep inside pighati. HAHAHAHA https://t.co/PRNjVPxWBV,11/02/24,0
@JEN ❀˖° •¹⁷ LOVE MONEY FAME,Pighati…. all my FTS albums are damaged 😭 https://t.co/yVIC5gnxba,11/02/24,0
@Cassandra | Pulang Araw,"""Wag kang matakot, hindi ka nila gagalawin. Ngayon ligtas ka pa, ligtas pa tayo"" - Dolores to Teresita

OUCH, PAIN, PIGHATI, SIPHAYO, ANG SAKIT

#PulangArawEp56
#PulangArawOnNetflix https://t.co/MTlEB8ZEsy",10/11/24,0
@aimee,"THE ADESHI SCENES IN THIS EP?

awit, ouch, pain, pighati, lumbay, hinagpis, kirot, hapdi, sakit, pagtangis, iyak, lungkot, siphayo, dalamhati, puot, luha 😭 #PulangArawEp57 #PulangArawonNetflix https://t.co/ZpoSvnqgLM",10/12/24,0
@👑,kebs sa mga tita dyan sa paligid na daming say… kesyo ginagamit sa promo. titas what clout are u talking about 😭 your iba ibang angle lang ng jag ads? thats not clout 😭 thats lugmok and pighati,10/28/24,0
@ABS-CBN News,"WARNING: Sensitive content

Nauwi sa pighati ang masayang salo-salo ng ilang kostumer ng isang Korean restaurant sa Imus, Cavite nang biglang magdeklara ng holdap ang anim na armadong lalaki noong Lunes.

(Video Courtesy of Imus City Police Station) https://t.co/53eXFHuTio",08/23/23,0
@𐙚,"ouch pain pighati

JASDY ONEforTROOPERS https://t.co/81xe3TgkhD",11/03/24,0
@mae 🩷🍀,"@hereforyoufyang from pighati to celebration real quick admin. bawal talaga weak sa pamilyang ito dahil grabe happiness na balik haha

FIGHT FOR JARFYANG",11/01/24,0
@Teddy ౨ৎ🐶,"The what ifs are killing me. What if napanuod ko to ng live? Huhu awit, ouch, pain, pighati, lumbay, hinagpis, kirot, hapdi, sakit, pagtangis, iyak, lungkot, siphayo, dalamhati, sawi 💔

BINI SLAYS AT BILLBOARDPH  

#BINIatBBPHMainstage 
#BINI @BINI_ph

https://t.co/43kIqmRQWM",10/15/24,0
@Adobo Kid,"Parang pighati pa din vs Losol next season ah. hahahaha Pablo, Cortez, Baclaan, Sarmiento, Melecio. Nakupo.",10/16/24,0
@JMJAS,"Feel ko may mamamatay sa inggit, sakit, pighati, selos pag nilabas ko

JMJAS for OKSIHINA MV",10/20/24,0
@Sophia Mercado,wala na po ako navlog after universal.... kasi pighati nung nawala yung headband GAHAHAHAAHAHHA,10/29/24,0
@LOVE SUSON,"Nasa tamang landas siya. Period.

Kung nagmamadali kayo para sa kanya, mauna na kayo. Kita na lang us sa unahan. Do not forget, walang finish line ang pangarap ni Ken. Kung gusto niu mauna.. go! Kasi un amo ko, ninanamnam ang pait, pighati at kaakibat na saya ng tagumpay 🙂🙂🙂🙂",09/30/24,0
@kili-kili ni justin ୧⍤⃝🌽,"me ngayon: 
awit,ouch,pain,pighati,lumbay,hinagpis,kirot,hapdi,sakit,iyak,lungkot,dalamhati,puot,hina,luha,sawi",11/03/24,0
@nyckolette ꪆৎ,"From “i chose you because i had a chance.” to “i couldn't choose us because i had no choice.”

ouch, pain, pighati, aray, aguy",11/04/24,0
@kathryn 🍉,"""iba ibang angle lang ng jag ads"" 

""thats not clout thats lugmok and pighati""

😭😭😭",10/28/24,0
@Fe 🌟 | JMFYANG,"Pighati ng puso aking sinta! Dinadamayan ko kayo GENUINELY! hahahaha

JMFYANG FOR SHOWTIME https://t.co/5nqrccMA2G",10/31/24,0
@ten.,good morning ang almusal ko ngayon ay inggit at pighati,10/27/24,1
@Eykkamuna,"Magpupuyat lang ako sa bed with her di na sa pag party 😬 Kasu walang bebe time ngayon di ako alam bakit hayyyy pighati, lumbay",11/03/24,0
@marygraysss,Sawi this night for the unilove banner 😅,12/2/23,0
@lnchtay_25,I hate this feeling na maiinlove pero masasawi din pala umays minsan na nga lang lagi pang sawi.,12/13/22,0
@ronborpaj,Naalala ko last Christmas sawi rin ako eh hahahaha sawi pa rin this year? Bakit ganyan. Ilayo nyo nako sa mga lalaki HAHAHA,12/24/23,0
@jednoel,"Sawi po tayo sa unang raffle this Christmas season. 🥲

Umasa ko sa corolla cross or yung cash na prize 😅",12/11/22,0
@marygraysss,Sawi again but it's okay 😅,12/03/23,0
@aidelacruz,Sawi tayo for today’s video 🥲 Would have to go to war on Friday hahahahaahuhu,7/5/23,0
@cotofficial1,"Kaya nga exciting ang love di lahat nang ibinibigay ay bumabalik.

Masasaktan ka pero buhay ka. Bangon ulit until dumating ang araw n finally ung binigay mo ibababalik din sayo. 

So hugs sa mga sawi ngayon! You’ll move on sooner than you thought. ❤️❤️❤️",1/24/23,0
@angieo4_,2 years ng sawi 💔,2/12/23,0
@SiJoeSnow,"@rx931
 #SawiPeroWagi TS Sawi dahil 7 months na kong unemployed at walang steady income pero wagi dahil I enjoy the 2 things I love doing the most: spending time with the kids and cooking. #TheMorningRush",11/6/23,0
@theattickid,Shoulder to cry on era. Role ko sa mga frenie natin broken. Shutang ina nyo. Nung panahon ako ang sawi mag isa ko hinarap yung pain ng 3 buwan sa Baguio kapiling ang mga hamog! Habang kayo nasa gitna ng kalandian. May shift pa ako later. Ireserba mo nlng yan sa weekend sis! 😭😴,9/8/23,0
@kayerendotdot,3x ko na halos napanuod yung camp sawi pero bakit pinanuod ko ulit? Ahahah! Sana may ganito in reality,8/9/23,0
@roseandomingo,Booked another beach trip.. sawi kasi kay Mareng Taylor 😂,7/10/23,0
@leeanne_0011,"Kung sa Christmas raffle lagi akong sawi, dito sure na ko sa ✨GC✨
See you Broses!",7/1/23,0
@BossEngineer9,"I guess I am not a boyfriend or partner material at all. So magpapakaputa nalang a tayo ule? Eme lang. 😂😂😂😂. Kidding aside, minsan kung sino pa ang seryoso at handang magmahal ng tapat sila pa yung sawi sa pag-ibig. Saklap.",7/4/23,0
@nikkio96,"I imagine parang KR ver ba to ng Bukas na Lang Kita Mamahalin ni Lani M sa videoke?🤣Yung pag natapat sa yo yung kanta na yan, kahit di ka sawi eh mafi feel mong parang totoong sawi ka nga habang inaabot ang high notes….(which #Kyungsoo does effortlessly, btw, that’s my boy!)😍",3/2/23,0
@Sheartato,"I'm so glad you guys liked the Cinematic.

Medyo Doon ko binuhos Yung pagiging sawi at walang ka Valentine's date. Ahahhahaha.

#hopelessromanticproblems",2/20/23,0
@ABSCBNpr,"No sawi November dahil overflowing ang LOVE on YouTube! 💗

🤠 Murphy’s Romance
🚙 Spin Out
🗽 Enemies: A Love Story

Watch these and more Hollywood Cinema Classics on the iWantTFC YouTube channel!

Watch the full movie collection here:
🔗 https://bit.ly/sonymoviesiwanttfc",11/17/24,0
@EverySummerr_,"Ticket secured 🤣 Sawi na naman today 🥺
#Bisita",11/17/24,0
@lexitropolis,"So, ayun. Sawi tayo for today's video. Haha! Dahil jan, bili na lang kayo 17RH in Bulacan Ticket Holder from 
@papelita_ph
 here:",11/13/24,0
@EverySummerr_,Pampalubag loob dahil sawi tayo maka secure ng ticket today 🥺,11/13/24,0
@maryaaaan,"Di naman tayo sawi pero on repeat shot puno ni JK sa spotify. Feel ko nga yan magiging most played ko for this year. 

Wanna see and hear him live. Ganda nung isang vid na kumakanta sya while raining.",06/06/24,0
@abcruz2310,Sawi. Bawi na lang sa last game.,12/03/23,0
@jholeeeeet,"""babe di daw pala covered ng card ko 1600 daw di pa kasama gamot""
""go lang sige na pagawa mo na, ako magbabayad"" 

di muna kita aawayin for today 🤣",11/16/24,0
@adelfaemaila,"on a side note, mama bought me a pancake kasi alam daw niyang umiinom ako ng gamot",11/16/24,0
@heyrow,Ayan na yung gamot EME hahaha thank uuuu,11/15/24,0
"@Rafael_Tan28
","Helping my friend

LF resibo ng gamot na 2024 yung year. Gamitin lang pang reimbursement. Bilhin ng tig 10 isang resibo.",11/13/24,0
@ABSCBNNews,"Senator JV Ejercito questions PhilHealth's P89B excess funds during its budget deliberation. 

""Kapag may savings ka ibig sabihin you’re a failure. Ang daming naghihirap, ang daming nahihirapang bumili ng gamot nakapila... Ang laki laki ng savings mo di mo ginamit."" | via 
@victoriatulad",11/12/24,0
@ChristinShine,1 month na inuman nanaman ng gamot😫,11/12/24,0
@adelfaemaila,"we’ve come this far, kailangan ko ipa-approve muna yung gamot ko to bring it inside hahahahahahahahaha pwet na yan",11/12/24,0
@QCGov,"Binibigyan ng gamot at hot meals ang evacuees, at patuloy na mino-monitor ang temperatura ng mga kabataan.",11/17/24,0
@Baekimchi27,"Mhi, the chika is may sariling glam team and VIP room daw etong alaga ni halu. Ipipilit talaga nia ipasok ang taytay gang siya ang owner.",11/17/24,0
@Baekimchi27,Ghorl masyadong tinik din si Nicaragua last year kaya nahirapan siya mag cooking show. Ngayon kasi my kahati ni siya sa org kaya anytime soon ilalaban na niya talaga ang crown para sa alaga niya.,11/17/24,0
@kryllchn,gusto na mag work kaso ayaw iwan si austin. ayoko din iba mag alaga at makasanayan ni austin huhuhu,11/14/24,0
@♥️Rhea♥️ KimPau International-Team Pinas,"Share ko lang natuwa lang Ako😅🤣 natyempuhan ko silang nagkwentuhan🤣alam Kasi Ng mga alaga ko  na Isa Akong die hard fan nyo🤣🥰☺️🤗
@prinsesachinita 
@mepauloavelino https://t.co/20y3FDPyzr",11/03/24,0
@pabarurot,Nag kalat nanaman ang mga ganyang adik! Mga halang at walang awang pumaparay dahil sa droga.. Tapos sila  yung dapat gawan ng batas para sa kaligtasan nila?  Lord let me understand. God bless us all,11/18/24,0
@AngelBigWater,Nung Di pa Adik si Kuya Egay tignan mo Healthy ha ha ha Cinemax,11/17/24,0
@kayebelles501,"Kinaya ng tita na ito tumayo ng ilang oras at makipagsiksikan para sayo 
@stellajero_. I hope to see you more often kasi nakaka adik palang makita ka ng malapitan.

LIGHT IT UP STELL
#ChristmasAtOkadaWithStell #STELLAJERO",11/16/24,0
@iamelvie2013,Hellpp😭😭 na adik na ako sa KathDen huhu,11/15/24,0
"@etcogitoergosum
",Adik nation,11/15/24,0
@daviddangeloph,"Drug addiction is a social, and health issue as well beside it being a criminality problem. Mali po na basta na lang patayin ang mga PINAGHIHINALAANG ADIK dahil sila ay maaring hindi naman talaga adik, nagbago na, nadamay, o kaya wala naman talagang kasalanan. If we are a Christian nation we know how to value life, and any decent person knows that killing the innocent is not right.",11/15/24,0
"@caviteno_alter
",Why would the Ordinary People like to STRESS out of Politics Richard?  Gusto lang nila mag Enjoy. Ang Alam namin mas SAFE nung panahon ni Digong ubos mga ADIK. Ngayon talamak nanaman.,11/15/24,0
@EmbernateMarlon,"PROTECT TAMBALOSLOS
PROTECT THE ADIK",11/14/24,0
"@khrainess
","Nagagalingan siya. 😅😅😅 

Nawala raw mga adik sa panahon ni Du30 ahahahaha! 🥲 Best president. 🥲🥲🥲
Pero parang wala siyang nasagot sa tanong ko kung anong nafifeel niya sa mga napatay na inosente. 👀

So sad na meron pa rin pala talagang solid du💩 supporter.",11/14/24,0
"@PamVeeeeeee
","Kung nagkataon katabi mo adik at natamaan ka ng baril, no worries kahit pati ikaw patay",11/14/24,0
@PamVeeeeeee,"Only in the Philippines. Sige patayin mga adik, mga kriminal, kahit na pati mga inosente nadadamay, ok lang",11/14/24,0
@keithmonzaga,What if meron na ngang proposed kasi si boss vic yung nakakarinig sa hinanaing nating nga adik?,11/14/24,0
@koooyajus,im happy to see heather guino-o playing 😭 meron pa din floor defense and she’s a smart player talaga bumaba lng yung talon pero madaan pa yan sa training #PVL2024,11/12/24,0
"@highpower2016
","Talon, talon para mawala yung kaba. Sinong relate? 😅🤣🥹😁

Be part of our group? Message us 📩

#dance #dancers #mananayaw #viral #shorts #trending  #fyp #highpower2016 #hpcertified",10/12/24,0
"@thea_erriugas23
","Solid! Owshiiiiiiiiiiiiiiii 😍 Hindi ako masyadong nagvideo talagang inenjoy ko lang talaga yung panonood with talon talon pa sa VIP likod. 😍 Congrats FELIP! 🎉

DDAY YOU BETTER CATCH UP
@felipsuperior
 #FELIP
#FELIP7sinsAlbumConcert
#FELIP_7sinsMANILA #FELIPatSPACEatOneAyala",7/27/24,0
@haechanakonalg,Eme talon ako building gago ka,6/25/24,1
@Flowweng,Wow! Go Team Live! Pinaka-malakas na sigawan na may kasamang Talon. Charrrr😅😆,5/4/24,0
@tagailogspecial,Finally natanong ko na personally si Dylan Ray Talon kung ilang taon na s’ya. He said 30. Tapos si Miko Livelo pala ang nagdirek n’ong MTRCB ad sa mga sinehan ngayon.,4/15/24,0
"@kereenria
","NYAHAHAHAHA ang toxicccc kingina sinasabi ko na kung ito ang foreshadowing ko sa life, talon na lang ako Suez Canal, kimiiiii 🙃😂😂😂",4/13/24,0
@QueenKimJennie_,"Yung tumalon talon! Same girl, same! 😭",3/4/24,0
"@eufrang95
",@maynilad no water now at Talon Dos. Please check.,9/21/23,0
"@dubusimp
","Meedyo nabusy kaka-talon baka sakaling tumangkad pako

HAPPY NEW YEAR MOOTS 🫶🏻",1/1/24,0
@loyalistanipau,IYAQ MALALA WITH TALON PA 😭😭😭😭 https://t.co/hoBbtJzfTZ,1/14/24,0
@🍀VIVOREE_TITM_EDS IS BACK🍀,"Beautiful Vivoree lend a helping hand for the ""Tulong-Tulong Hanggang Dulo: Operation Kristine ✨🫶🥰 

#Vivoree https://t.co/yfYqSokV5Y",11/06/24,0
@LJ,"ANG HAPPY LANG NAKA TULONG NANAMAN KAMI HUHU CONGRATS TEAM TAGA SECURE @seventeen_ACEs @hoshunchae @97npuffz 

Around 15? Tickets secured today! 😭🤗🤍 see you all huhu 

KUMPLETO ANG TEAM SA CONCERT HUHU https://t.co/YKRTAdjMHH",11/14/24,0
@A'TIN Philippines 🛺 SB19,"A'TIN! You are doing your best and that's what matters. There's room for growth and we know you love each and every one of them with all of your heart. 

Let's keep on pushing them to the top. Kaya natin 'to basta tulong-tulong. 

SLMT A'TIN! 🩵

@SB19Official #SB19",11/15/24,0
@🚩 Solid BELLE🌻Patty,"Let's not MISS THIS CHANCE ""ALL FOR BELLE CO FANS, SOLID BELLE, HERE FOR BELLE FANS"" 

Let's show Belle our support here! 😊 Tulong guys. Ipasold out na natin to. 

#BelleMariano 
#DONBELLEmpire https://t.co/yXpHKeJgnQ",11/12/24,0
@ja,"love you both, thank you for healing me jmfyang. subrang laking tulong nyo sakin since I lost my father, hope to see u soon 💛 please stay together hanggang mag violet kami hehez mwa

THREE MONTHS WITH JMFYANG

#jmfyang https://t.co/4TuGYOvvl6",11/13/24,0
@𝑨𝒄𝒆𝒚𝒚𝒚 ¡fan account! ♡,"I'm here again para sabihin na my mom didn't make it. She passed away 11/05/2024 10:35pm. Gusto ko magpasalamat sa mga nagbigay ng tulong at mga nag pray para sa mama ko. 🙏🤍

-some one asked if we are still accepting donation, yes po. para na rin po sa kanyang b/urol. https://t.co/6Mw2Cyr04k",11/05/24,0
@FRANSETHOFFICIAL_,"@/starmagicphils 's update 

“With love, Star Magic 🤗 Para sa inyo ito, mga Kapamilya! Patuloy lang ang suporta namin para sa “Tulong-Tulong Hanggang Dulo: Operation Kristine” ng ABS-CBN Foundation! ♥️💙💚”

#SethFedelin #FrancineDiaz #FranSeth https://t.co/51nAE6gkrI",11/05/24,0
@FTTM,"🚨(#MarcePH: Cagayan and Nearby Provinces) — Binubuksan naming muli ang himpilan na ito para sa mga kinakailangan ng tulong ukol sa Bagyong #MarcePH. Mangyaring ilagay ang mga impormasyon na makakatulong sa mga kinauukulan.

We are reopening this section for Community Calls for https://t.co/59d3SnFUgW",11/07/24,0
@justin,"Thank you so much for supporting Siargao Vlog Part 3! Because of your generosity we were able to accumulate 18,000 pesos which we have sent to our friends in Siargao. Malaking tulong po ito para sa mga nasalanta ng bagyong Odette. Maraming salamat po.

#BangonSiargao https://t.co/T7aVSSyGVU",01/02/22,0
@arden rod condez,"We still have A LOT to learn as storytellers, but thank you for appreciating our effort in handling this material. Im so happy that our hardwork for them is slowly paying off. May magandang balita galing sityo pero kailangan pa rin namin ng tulong ninyo.

Nuod na ng Tumandok! https://t.co/XWHcpidH2J",11/05/24,0
@Vico Sotto,"Sa kasalukuyan ay inihahanda na namin ang Purchase Request para sa 400,000 food packs.

Hindi magiging madali ang logistics nito. Hihingi ang lungsod ng tulong sa mga pamahalaan pambarangay para sa distribusyon. 

(Mode: emergency procurement. Expected delivery: end of this week) https://t.co/ODw7c81mRG",03/18/20,0
"@PoloElma
",1 week na akong puyat at walang okay na tulog. I'm already burnout as in di na nagffunction maayos utak ko.    Pati sunday may trabaho kasi hanggang ngayon pabago-bago trip ng client. Naiiyak nalang ako sa pagod,11/16/24,1
@Francis Baraan IV,"CYNTHIA VILLAR, richest PH Senator, is worth P3.7B. Her husband Manny is PH richest man worth 5.5B US DOLLARS.

They donated just 1 EGG &amp; 1 banana to some places—ONLY. Fine. Ang tulong ay tulong pa rin.

PERO DAHIL NILAGAY NILA PANGALAN NILA SA DONATION, DINAGDAGAN NA RIN SANA!🙄 https://t.co/EqNxGoT4Ti",04/01/20,0
@Leni Robredo,"When a President is a mysoginist, the conversation goes down to this level. Eto po yung ginagawa namin gabi gabi, nagpupuyat ilang linggo na para, araw-araw, may madala lang na tulong sa mga nangangailangan. https://t.co/lrtkpPKI4C",11/17/20,0
@Alden Richards,"Vaccinated! 💉By choosing to be vaccinated, I can protect not only myself &amp; my family, but also my community. Tulong tulong po tayo. 🙏🏼 Please take the vaccine made available to you so we can reach herd immunity. It will act as a barrier against the virus.
#IngatAngatBakunaLahat https://t.co/MY4xsBqVju",07/24/21,0
@Leni Robredo,Marami sainyo tumutulong sumagot sa mga umiiyak at humihingi ng tulong para ma rescue sa Cagayan at Isabela noong gabi ng Nov 13 hanggang sa madaling araw ng Nov 14.  I did what I felt was my job.,11/17/20,0
@Leni Robredo,Tuloy-tuloy ang coordination natin with LGUs regarding #AgatonPH para makapagdala na agad ng tulong sa mga apektadong lugar ng TY Agaton.,04/11/22,0
@thea_erriugas23,"@felipsuperior best boy talaga. Binalikan niya si mother na nagpapapirma ng picture. Nagsorry na siya tapos biglang  balik din. Sa taranta ko imbes na picturan ko, na-off ko yung video. 🤣😭

D-DAY PAGTATAG FINALE
@SB19Official
 #SB19 
#SB19PAGTATAGFINALEDay1",05/19/24,0
@iamyourjanuary,Na-full storage pa sa sobrang taranta ko nadelete ko na ML hahahahaha,03/16/24,0
@kelliver__,"Kaya nga taranta din ako eh. Muntikan ko pa ma-forgot password. Buti dumiretso muna ako dito, down pala FB.",03/05/24,0
@yetkl,"My first meet and greet experience with RVA 😂 aligaga, daming dala, at pinaalis sir Martin para maka solo pic 😩😂 I was talking to my mom to get closer and take our pic but sa taranta nasabi ko ng malakas and sir Martin was so gracious to let me have my adik moment ❤️🤣",11/28/23,0
@josmarvalcas,"Sa taranta na mahuli hindi niya na naisip itapon na lang, hindi niya na meant mapakinabangan yan, obviously, aim niya na lang di mahuli",9/21/23,0
@crstynn,Taranta malala sa first day sa class ng mga kasama. Kinabahan na talaga ko sakin hayssss,8/15/23,0
@piecesofbazil,"Kay ate na taga Pinagbuhatan na tumulong sakin kanina, maraming salamat! Hindi ko na nakuha name nya sa taranta. God will always send angels when you need one. 👼🏻",6/17/23,0
"@ellamaeeeeeeeee
","sobrang pagod na me mentally, physically and emotionally hahajah",9/11/24,1
@mavzkie0727,True!! Taranta na 😂😂,5/25/23,0
@pamela_amor15,"yung araw na sinabi mo sa akin con tungkol kay amari kaya taranta ever pero dapat discreet ng naranasan natin ang pangyayaring ito sa edsa.
anyways, that was a year ago.
i just miss our convos. 
yung pati ikaw shinutdown ko na rin, sorry. babawi ako when am okay",4/23/23,0
@___Maayyyyy,"sobrang taranta ko parang dulo naman na chair napunta sakin center sana pinili ko OMG!! hay okay narin basta nasa loob ako.. next time nalang i try my best grabe talaga mvp laging full agad🥹 
#FreenBeckyFanBoomMNL",3/22/23,0
@aminight_,"gagih kabado sa steno amp, taranta eh🥹
kahihiyan for todays video hahahahah",2/12/23,0
@itsAries420,"This … FACTUAL as it is … taranta na si Bato, manigas kang parang bato!",2/4/23,0
@yourdystiny,"Becoming less reactive ay isang malaking part ng growth & decreasing stress. If you let everything get you worked up, masisira mo lang ang iyong mind, body & spirit.",9/8/24,0
@hell_line0,"natuturn off ang mga men sa stress, habang ang women ay natuturn off sa inconsistency,however, if he's consistent, she'll never have a reason to stress him..",9/9/24,0
@Fact,"Pagtulog is a cure para makalimutan ang mga pain, problems, stress and everything for a while.",9/8/24,0
@Zoya🕊️,Mga lalaki who express their emotions instead of acting cold will forever be my fav genre.,08/20/24,0
@ysuckme,"basta alam mo ang intentions mo are pure, never stress yourself about anything or anyone. kailangan mo pagkatiwalaan na you will always end up being where you’re meant to be & that it’s never your loss respectfully",9/11/24,0
@ysuckme,"you deserve to be happy. hindi nagugulo, hindi nasasaktan, hindi nasestress, basta masaya.",9/8/24,0
@jaqueilon,never ako naging sobrang nonchalant.. i just refuse to stress myself out,9/4/24,0
@lowkeyalbert,"busy days are actually the best. siyempre, siguro tired and stressed ka, per at least you weren't overthinking and feeling down ng buong araw.",9/4/24,0
@fudaishii,seryosong going to attempt na talaga tonight I cant take it anymore hindi ko na kaya lahat ng stress sana hindi nalang ako pinanganak bro,9/11/24,1
@ocenhxu,ako ??? pagod ??? stressed ??? exhausted ??? gusto ko umiyak ??? yes.,9/8/24,1
@anxietymsgs,"i'm tired , i'm stress , i'm hurt , pero ayos lang ako",9/5/24,0
@soidoona,"nung umiiyak ako dahil sa stress, then it turns into crying over family, then crying over my body, and eventually crying dahil sa BUONG BUHAY KOOOOO.",9/2/24,1
@aveinterrupted,I was really stressed out at naisip ko siya at naalala ko na maligo,9/11/24,0
"@nars_snow
",Isang jump lang mawawala na lahat,11/16/24,1
"@Arboisle
",whats that boss? Talon na ba ako sa overpass? Hahaha,11/13/24,1
"@dox_dump
",jump nalang sa rails eme,11/12/24,1
"@nowebunny
",pag di ko pa naayos payroll ko tom I dont know talon nalang ako sa 6th floor hahahahahaha,11/7/23,1
@aisjam,"No ones paying attention, taranta pa kaya.",08/05/24,1
@chrlnlubiano,"Grabe yung nervous breakdown ko kanina huhuhuhu sa sobrang taranta ko, di ako makapag salita or makabook ng fast grab pauwi Balacan kasi nawala sa wisyo yung utak ko kaya ayun aligaga, taranta at takot lang laman ng whole body ko 😭",04/27/24,1
"@wlflrnyngyng
",I get really anxious talaga ako pag may nagagalit sa harap ko e. Hihi ka trauma nakaka taranta.,7/4/23,1
@mylove4hao,"nagkasakit nalang talaga hahaha anu ba
no choice kain breakfast. inom gamot.",11/15/24,1
@Ivvvsnrs,walastik talaga kahit umiinom ng gamot still drinking alcohol,11/13/24,1
@JjSseva,I cant even take yung gamot ko e. 🥲,11/17/24,1
@ً,ang sad na nakakapagod ang gulo hahahahahahahahahahahahahahahahahahahahah I dont understand,10/25/24,1
@G-FLOW,"Its night again... 

Lungkot layuan mo ako",10/26/24,1
@dan_blkn,Tangina. Grabe. Sumasakit puso ko sa laki ng tax ko. Tapos wala tayong palag sa mga korap. it hurts. it really hurts. Hanep.,11/15/24,1
@russsamsonn,Kayo na bahala. My head hurts. haha,11/15/24,1
@mojhirann,Ang sakit sakit in the heart,11/15/24,1
@the8kyls,"Grabe yung pagod, puyat at sakit ng ulo kaka review! I'll have to recover my energy",11/15/24,1
@juncy_juncy,Sakit ng entire pagkatao ko,11/15/24,1
@TwistedTc,"Yes, much better off tbh. Nakakuha ako ng fat raise this month, bumaba rin ang rent after moving to a better spot, car is paid off at debt ay malapit ng mawala. I was struggling during the covid years. Walang work coming in so was super stressed about losing my job.",9/11/24,0
@CHINO PAQUITA,"Nairaos na yung oras ng pighati..
Naisiwalat na ang nararamdaman..
Live in truth
Tanggapin ang kasawian..
Breathe..
Dasal..
Isipin kung ano ang para sa bukas ay paglalaanan..
Isakatuparan..
Ito yung mga hours and days na ayokong pagdaanan..
Days of crying.
Depression.",11/04/24,1
@karunpal,"Introverts hate stress. pag binaba mo vibe nila, you're out. They don't care who you are. isa silang empaths. They feel everything. Kaya nila basahin people like a book. They're kind and caring and forgiving. But once they've had it, trust me, they'll drop you like you never existed.",7/4/24,0
@vxylily,septyembre amoy more like academic stress,9/1/24,0
@ventaholic89,Kaninong great idea ba to have the debate late at night? I’m too stressed and riled up to go to bed na,9/11/24,0
@VirgoTerms,#Virgos madaling mastress out. Minsan it's the little things that create major stress.,9/10/24,0
@marklindesr,Parang uncomfortably stressed out siya.,9/11/24,0
@ForeverCami__,My man took me out of survival mode and into my relaxed soft girl era. Yung mga bagay na I used to worry about and stress over….he took that weight up off my shoulders. 🤍,10/20/23,0
@PaulKagame,Pagkatapos ng conversation no stress at all !!!😁😁😍😍,2/24/23,0
@redDesertweirdo,"lmaooo i’m so glad hindi ko pinapanood yung debate, everyone seems stressed as FUUUCK",9/11/24,0
@txelz,"Same. I was like, tapos na ako para sa gabi. Can’t take any more stress",9/11/24,0
@matchabrews,sobrang nastress ako over a debate wow I have a headache,9/11/24,0
